"","rowname","variable","value","valid_n","aggregation_type","xi","yi","group","disa","count","key","code","rank","variable_label","rowname_label","yi_lab","xi_lab"
"684","all","local_authority",4,184,"percentage","hosted_relationship","No_disagregation","all"," ",7,"hosted_relationship/all","1",5,"Contact through local authorities",NA,"No_disagregation","How do you know or how did you establish contact with the host family?"
"685","all","private_business",1.5,184,"percentage","hosted_relationship","No_disagregation","all"," ",3,"hosted_relationship/all","1",6,"Contact through private business",NA,"No_disagregation","How do you know or how did you establish contact with the host family?"
"686","all","no",94.7,184,"percentage","hosted_pay","No_disagregation","all"," ",174,"hosted_pay/all","1",1,"No",NA,"No_disagregation","Do you pay to be hosted?"
"687","all","yes",5.3,184,"percentage","hosted_pay","No_disagregation","all"," ",10,"hosted_pay/all","1",2,"Yes",NA,"No_disagregation","Do you pay to be hosted?"
"688","all","no",60.7,1443,"percentage","afford_rent","No_disagregation","all"," ",876,"afford_rent/all","1",1,"No",NA,"No_disagregation","In the last 3 months, could you afford to pay your rent on time?"
"689","all","yes",39.3,1443,"percentage","afford_rent","No_disagregation","all"," ",567,"afford_rent/all","1",2,"Yes",NA,"No_disagregation","In the last 3 months, could you afford to pay your rent on time?"
"690","all","decrease",1.7,1443,"percentage","rent_change","No_disagregation","all"," ",25,"rent_change/all","1",3,"Decreased",NA,"No_disagregation","In the last 3 months, has rent increased, decreased, or stayed the same?"
"691","all","increase",8.6,1443,"percentage","rent_change","No_disagregation","all"," ",124,"rent_change/all","1",2,"Increased",NA,"No_disagregation","In the last 3 months, has rent increased, decreased, or stayed the same?"
"692","all","prefer_not",0.3,1443,"percentage","rent_change","No_disagregation","all"," ",4,"rent_change/all","1",4,"Prefer not to answer",NA,"No_disagregation","In the last 3 months, has rent increased, decreased, or stayed the same?"
"693","all","same",89.4,1443,"percentage","rent_change","No_disagregation","all"," ",1290,"rent_change/all","1",1,"Stayed the same",NA,"No_disagregation","In the last 3 months, has rent increased, decreased, or stayed the same?"
"694","all","no",97.6,5475,"percentage","eviction","No_disagregation","all"," ",5344,"eviction/all","1",1,"No",NA,"No_disagregation","In the last 3 months, have you experienced an eviction?"
"695","all","yes",2.4,5475,"percentage","eviction","No_disagregation","all"," ",131,"eviction/all","1",2,"Yes",NA,"No_disagregation","In the last 3 months, have you experienced an eviction?"
"696","all","rent_unafford",37.3,214,"percentage","eviction_why","No_disagregation","all"," ",80,"eviction_why/all","1",2,"Unable to pay rent",NA,"No_disagregation","For what reason were you evicted?"
"697","all","dispute_price",42.8,214,"percentage","eviction_why","No_disagregation","all"," ",92,"eviction_why/all","1",1,"Disputes about rental price",NA,"No_disagregation","For what reason were you evicted?"
"698","all","dispute_ownership",0.8,214,"percentage","eviction_why","No_disagregation","all"," ",2,"eviction_why/all","1",6,"Dispute about ownership",NA,"No_disagregation","For what reason were you evicted?"
"699","all","disagree_landlord",12.2,214,"percentage","eviction_why","No_disagregation","all"," ",26,"eviction_why/all","1",3,"Other disagreements with landlord",NA,"No_disagregation","For what reason were you evicted?"
"700","all","dispute_hosts",6,214,"percentage","eviction_why","No_disagregation","all"," ",13,"eviction_why/all","1",4,"Dispute with host family",NA,"No_disagregation","For what reason were you evicted?"
"701","all","private_land",5.3,214,"percentage","eviction_why","No_disagregation","all"," ",11,"eviction_why/all","1",5,"This land is privately owned",NA,"No_disagregation","For what reason were you evicted?"
"702","all","no",79.7,5475,"percentage","eviction_fear","No_disagregation","all"," ",4364,"eviction_fear/all","1",1,"No",NA,"No_disagregation","Do you expect or fear that you will be evicted from your accommodation in the coming 3 months?"
"703","all","yes",20.3,5475,"percentage","eviction_fear","No_disagregation","all"," ",1111,"eviction_fear/all","1",2,"Yes",NA,"No_disagregation","Do you expect or fear that you will be evicted from your accommodation in the coming 3 months?"
"704","all","rent_unafford",48.5,1303,"percentage","eviction_fear_why","No_disagregation","all"," ",632,"eviction_fear_why/all","1",1,"Unable to pay rent",NA,"No_disagregation","Why do expect or fear eviction from this shelter?"
"705","all","dispute_price",21.2,1303,"percentage","eviction_fear_why","No_disagregation","all"," ",276,"eviction_fear_why/all","1",3,"Disputes about rental price",NA,"No_disagregation","Why do expect or fear eviction from this shelter?"
"706","all","dispute_ownership",6.8,1303,"percentage","eviction_fear_why","No_disagregation","all"," ",89,"eviction_fear_why/all","1",5,"Dispute about ownership",NA,"No_disagregation","Why do expect or fear eviction from this shelter?"
"707","all","disagree_landlord",12.6,1303,"percentage","eviction_fear_why","No_disagregation","all"," ",164,"eviction_fear_why/all","1",4,"Other disagreements with landlord",NA,"No_disagregation","Why do expect or fear eviction from this shelter?"
"708","all","dispute_hosts",6.6,1303,"percentage","eviction_fear_why","No_disagregation","all"," ",86,"eviction_fear_why/all","1",6,"Dispute with host family",NA,"No_disagregation","Why do expect or fear eviction from this shelter?"
"709","all","private_land",22,1303,"percentage","eviction_fear_why","No_disagregation","all"," ",287,"eviction_fear_why/all","1",2,"This land is privately owned",NA,"No_disagregation","Why do expect or fear eviction from this shelter?"
"710","all","no",27.1,5475,"percentage","unsafe_shelter","No_disagregation","all"," ",1484,"unsafe_shelter/all","1",2,"No",NA,"No_disagregation","Do you and the rest of your household feel safe in this shelter?"
"711","all","yes",72.9,5475,"percentage","unsafe_shelter","No_disagregation","all"," ",3991,"unsafe_shelter/all","1",1,"Yes",NA,"No_disagregation","Do you and the rest of your household feel safe in this shelter?"
"712","all","crime",11.7,1896,"percentage","unsafe_shelter_why","No_disagregation","all"," ",222,"unsafe_shelter_why/all","1",4,"Crime",NA,"No_disagregation","Why not?"
"713","all","armed_group",16,1896,"percentage","unsafe_shelter_why","No_disagregation","all"," ",303,"unsafe_shelter_why/all","1",3,"Armed group violence/threats",NA,"No_disagregation","Why not?"
"714","all","weak_structure",47.1,1896,"percentage","unsafe_shelter_why","No_disagregation","all"," ",893,"unsafe_shelter_why/all","1",2,"Weak/damaged/collapsed structure",NA,"No_disagregation","Why not?"
"715","all","natural_hazard",61.2,1896,"percentage","unsafe_shelter_why","No_disagregation","all"," ",1160,"unsafe_shelter_why/all","1",1,"Natural hazards",NA,"No_disagregation","Why not?"
"716","all","other",0.2,1896,"percentage","unsafe_shelter_why","No_disagregation","all"," ",4,"unsafe_shelter_why/all","1",5,"Other",NA,"No_disagregation","Why not?"
"717","all","dont_know",0,5475,"percentage","assistance","No_disagregation","all"," ",0,"assistance/all","1",3,"Do not know",NA,"No_disagregation","Have you received humanitarian assistance in the past 3 months?"
"718","all","no",93.4,5475,"percentage","assistance","No_disagregation","all"," ",5114,"assistance/all","1",1,"No",NA,"No_disagregation","Have you received humanitarian assistance in the past 3 months?"
"719","all","yes",6.5,5475,"percentage","assistance","No_disagregation","all"," ",356,"assistance/all","1",2,"Yes",NA,"No_disagregation","Have you received humanitarian assistance in the past 3 months?"
"720","all","shelter",1.7,245,"percentage","type_assistance","No_disagregation","all"," ",4,"type_assistance/all","1",9,"Shelter",NA,"No_disagregation","What assistance have you received?"
"721","all","winterization",10.9,245,"percentage","type_assistance","No_disagregation","all"," ",27,"type_assistance/all","1",4,"Winterisation",NA,"No_disagregation","What assistance have you received?"
"722","all","nfi",14.5,245,"percentage","type_assistance","No_disagregation","all"," ",36,"type_assistance/all","1",3,"NFI",NA,"No_disagregation","What assistance have you received?"
"723","all","food",41.8,245,"percentage","type_assistance","No_disagregation","all"," ",102,"type_assistance/all","1",1,"Food",NA,"No_disagregation","What assistance have you received?"
"724","all","heallth",2.6,245,"percentage","type_assistance","No_disagregation","all"," ",6,"type_assistance/all","1",7,"Health care",NA,"No_disagregation","What assistance have you received?"
"725","all","water",10.7,245,"percentage","type_assistance","No_disagregation","all"," ",26,"type_assistance/all","1",5,"Drinking water",NA,"No_disagregation","What assistance have you received?"
"726","all","hygiene",3.8,245,"percentage","type_assistance","No_disagregation","all"," ",9,"type_assistance/all","1",6,"Hygiene training/ kits",NA,"No_disagregation","What assistance have you received?"
"727","all","cash",27.7,245,"percentage","type_assistance","No_disagregation","all"," ",68,"type_assistance/all","1",2,"Cash assistance",NA,"No_disagregation","What assistance have you received?"
"728","all","education",2.2,245,"percentage","type_assistance","No_disagregation","all"," ",5,"type_assistance/all","1",8,"Education for children under 18",NA,"No_disagregation","What assistance have you received?"
"729","all","psychological",0.3,245,"percentage","type_assistance","No_disagregation","all"," ",1,"type_assistance/all","1",11,"Psychological support",NA,"No_disagregation","What assistance have you received?"
"730","all","other",1.2,245,"percentage","type_assistance","No_disagregation","all"," ",3,"type_assistance/all","1",10,"Other",NA,"No_disagregation","What assistance have you received?"
"731","all","cash",66.7,3,"percentage","shelter_form_assist","No_disagregation","all"," ",2,"shelter_form_assist/all","1",1,"Cash",NA,"No_disagregation","In what form have you received this shelter assistance?"
"732","all","in_kind",33.3,3,"percentage","shelter_form_assist","No_disagregation","all"," ",1,"shelter_form_assist/all","1",2,"Receiving the specific item of need (in-kind)",NA,"No_disagregation","In what form have you received this shelter assistance?"
"733","all","cash_shelter_assist",2500,2,"average","cash_shelter_assist","No_disagregation","all"," ",NA,"cash_shelter_assist/all","1",1,NA,NA,"No_disagregation","How much cash did you receive for shelter aid (in AFN)?"
"734","all","accessing",2.2,245,"percentage","material_barriers","No_disagregation","all"," ",5,"material_barriers/all","1",3,"Yes, with getting to aid distributions",NA,"No_disagregation","Have you faced any challenges with getting to aid distributions, receiving aid at these distributions, or using items received through distributions by humanitarian actors?"
"735","all","receiving",2.8,245,"percentage","material_barriers","No_disagregation","all"," ",7,"material_barriers/all","1",2,"Yes, with receiving aid at distributions",NA,"No_disagregation","Have you faced any challenges with getting to aid distributions, receiving aid at these distributions, or using items received through distributions by humanitarian actors?"
"736","all","using",0.9,245,"percentage","material_barriers","No_disagregation","all"," ",2,"material_barriers/all","1",4,"Yes, with using aid",NA,"No_disagregation","Have you faced any challenges with getting to aid distributions, receiving aid at these distributions, or using items received through distributions by humanitarian actors?"
"737","all","none",94.4,245,"percentage","material_barriers","No_disagregation","all"," ",231,"material_barriers/all","1",1,"No challenges",NA,"No_disagregation","Have you faced any challenges with getting to aid distributions, receiving aid at these distributions, or using items received through distributions by humanitarian actors?"
"738","all","physical",41.8,10,"percentage","material_access_barrier","No_disagregation","all"," ",4,"material_access_barrier/all","1",1,"Physical constraints (roads damaged / blocked)",NA,"No_disagregation","What was that difficulty in getting to aid distributions?"
"739","all","transport",33.6,10,"percentage","material_access_barrier","No_disagregation","all"," ",3,"material_access_barrier/all","1",2,"No means of transport to distribution points",NA,"No_disagregation","What was that difficulty in getting to aid distributions?"
"740","all","security",16.8,10,"percentage","material_access_barrier","No_disagregation","all"," ",2,"material_access_barrier/all","1",4,"Security constraints (insecurity on the route)",NA,"No_disagregation","What was that difficulty in getting to aid distributions?"
"741","all","inaccessible",24.6,10,"percentage","material_access_barrier","No_disagregation","all"," ",2,"material_access_barrier/all","1",3,"People with reduced mobility do not have access to the distribution point",NA,"No_disagregation","What was that difficulty in getting to aid distributions?"
"742","all","less_assist",52.7,12,"percentage","material_receipt_barrier","No_disagregation","all"," ",6,"material_receipt_barrier/all","1",1,"Household received less assistance than other households with same needs",NA,"No_disagregation","What was that difficulty in receiving aid?"
"743","all","no_tazkera",24.8,12,"percentage","material_receipt_barrier","No_disagregation","all"," ",3,"material_receipt_barrier/all","1",2,"Household received no assistance because they don't have Tazkera",NA,"No_disagregation","What was that difficulty in receiving aid?"
"744","all","political",20.1,12,"percentage","material_receipt_barrier","No_disagregation","all"," ",2,"material_receipt_barrier/all","1",3,"Political powers prevented household from receiving assistance",NA,"No_disagregation","What was that difficulty in receiving aid?"
"745","all","security",2.4,12,"percentage","material_receipt_barrier","No_disagregation","all"," ",0,"material_receipt_barrier/all","1",5,"Security issues at distribution points",NA,"No_disagregation","What was that difficulty in receiving aid?"
"746","all","not_qualified",15.4,12,"percentage","material_receipt_barrier","No_disagregation","all"," ",2,"material_receipt_barrier/all","1",4,"Did not qualify as eligible for assistance",NA,"No_disagregation","What was that difficulty in receiving aid?"
"747","all","not_enough",50,2,"percentage","material_use_barrier","No_disagregation","all"," ",1,"material_use_barrier/all","1",2,"Items provided were not enough",NA,"No_disagregation","What was that difficulty in using aid?"
"748","all","not_needed",50,2,"percentage","material_use_barrier","No_disagregation","all"," ",1,"material_use_barrier/all","1",3,"Items provided were not what was needed",NA,"No_disagregation","What was that difficulty in using aid?"
"749","all","unfamiliar",100,2,"percentage","material_use_barrier","No_disagregation","all"," ",2,"material_use_barrier/all","1",1,"Unfamiliar with items distributed so did not know how to use",NA,"No_disagregation","What was that difficulty in using aid?"
"750","all","sell_household",34,26,"percentage","material_coping","No_disagregation","all"," ",9,"material_coping/all","1",2,"Sale of households goods",NA,"No_disagregation","What did you do when you could not get the shelter or household items you needed?"
"751","all","sell_land",9.4,26,"percentage","material_coping","No_disagregation","all"," ",2,"material_coping/all","1",8,"Sale of shelter/land",NA,"No_disagregation","What did you do when you could not get the shelter or household items you needed?"
"752","all","reduce_expenses",11.3,26,"percentage","material_coping","No_disagregation","all"," ",3,"material_coping/all","1",7,"Reduction of non-food expenses (education, health, etc)",NA,"No_disagregation","What did you do when you could not get the shelter or household items you needed?"
"753","all","reduce_food",26.2,26,"percentage","material_coping","No_disagregation","all"," ",7,"material_coping/all","1",3,"Reduction of food consumption",NA,"No_disagregation","What did you do when you could not get the shelter or household items you needed?"
"754","all","loans",44.5,26,"percentage","material_coping","No_disagregation","all"," ",12,"material_coping/all","1",1,"Borrow money / take on debt",NA,"No_disagregation","What did you do when you could not get the shelter or household items you needed?"
"755","all","borrow_materials",14.2,26,"percentage","material_coping","No_disagregation","all"," ",4,"material_coping/all","1",6,"Borrow or share materials",NA,"No_disagregation","What did you do when you could not get the shelter or household items you needed?"
"756","all","divert_money",18.9,26,"percentage","material_coping","No_disagregation","all"," ",5,"material_coping/all","1",5,"Use money otherwise used for other purchases,",NA,"No_disagregation","What did you do when you could not get the shelter or household items you needed?"
"757","all","sell_assets",23.5,26,"percentage","material_coping","No_disagregation","all"," ",6,"material_coping/all","1",4,"Sell assets otherwise used for other purposes,",NA,"No_disagregation","What did you do when you could not get the shelter or household items you needed?"
"758","all","adult_labour",0.9,26,"percentage","material_coping","No_disagregation","all"," ",0,"material_coping/all","1",10,"Adults work extra shifts/jobs or begging",NA,"No_disagregation","What did you do when you could not get the shelter or household items you needed?"
"759","all","child_labour",4.7,26,"percentage","material_coping","No_disagregation","all"," ",1,"material_coping/all","1",9,"Children work or beg",NA,"No_disagregation","What did you do when you could not get the shelter or household items you needed?"
"760","all","dont_know",0.4,5475,"percentage","shelter_access","No_disagregation","all"," ",22,"shelter_access/all","1",3,"Do not know",NA,"No_disagregation","In the last 3 months, has there been times when you were not able to find shelter for your household?"
"761","all","no",91,5475,"percentage","shelter_access","No_disagregation","all"," ",4982,"shelter_access/all","1",1,"No",NA,"No_disagregation","In the last 3 months, has there been times when you were not able to find shelter for your household?"
"762","all","yes",8.5,5475,"percentage","shelter_access","No_disagregation","all"," ",465,"shelter_access/all","1",2,"Yes",NA,"No_disagregation","In the last 3 months, has there been times when you were not able to find shelter for your household?"
"763","all","identification",0.7,540,"percentage","shelter_access_why","No_disagregation","all"," ",4,"shelter_access_why/all","1",5,"Lack of identification documents",NA,"No_disagregation","Why were you unable to find shelter?"
"764","all","deeds",1.8,540,"percentage","shelter_access_why","No_disagregation","all"," ",10,"shelter_access_why/all","1",4,"Lack of current housing documents",NA,"No_disagregation","Why were you unable to find shelter?"
"765","all","connections",16.7,540,"percentage","shelter_access_why","No_disagregation","all"," ",90,"shelter_access_why/all","1",2,"Lack of personal connections to find available shelter",NA,"No_disagregation","Why were you unable to find shelter?"
"766","all","unaffordable",93.2,540,"percentage","shelter_access_why","No_disagregation","all"," ",503,"shelter_access_why/all","1",1,"Lack of money to afford shelter",NA,"No_disagregation","Why were you unable to find shelter?"
"767","all","discrimination",0.7,540,"percentage","shelter_access_why","No_disagregation","all"," ",4,"shelter_access_why/all","1",6,"Certain groups not allowed to get legal authorisation",NA,"No_disagregation","Why were you unable to find shelter?"
"768","all","legal_challenge",2.3,540,"percentage","shelter_access_why","No_disagregation","all"," ",12,"shelter_access_why/all","1",3,"Legal authorisation system too confusing for household to use",NA,"No_disagregation","Why were you unable to find shelter?"
"769","all","prefer_not",0,540,"percentage","shelter_access_why","No_disagregation","all"," ",0,"shelter_access_why/all","1",7,"Prefer not to answer",NA,"No_disagregation","Why were you unable to find shelter?"
"770","all","full_damage",8.7,540,"percentage","shelter_coping","No_disagregation","all"," ",47,"shelter_coping/all","1",6,"Lived in fully damaged shelter",NA,"No_disagregation","In these times, what did you do?"
"771","all","partial_damage",18.2,540,"percentage","shelter_coping","No_disagregation","all"," ",98,"shelter_coping/all","1",2,"Lived in partially damaged shelter",NA,"No_disagregation","In these times, what did you do?"
"772","all","makeshift",45.2,540,"percentage","shelter_coping","No_disagregation","all"," ",244,"shelter_coping/all","1",1,"Lived in makeshift shelter",NA,"No_disagregation","In these times, what did you do?"
"773","all","tent",14.3,540,"percentage","shelter_coping","No_disagregation","all"," ",77,"shelter_coping/all","1",3,"Lived in tent",NA,"No_disagregation","In these times, what did you do?"
"774","all","livestock_space",2.4,540,"percentage","shelter_coping","No_disagregation","all"," ",13,"shelter_coping/all","1",8,"Lived in space usually intended for livestock",NA,"No_disagregation","In these times, what did you do?"
"775","all","male_outside",3.4,540,"percentage","shelter_coping","No_disagregation","all"," ",18,"shelter_coping/all","1",7,"Male members slept out to create more space in shelter at night",NA,"No_disagregation","In these times, what did you do?"
"776","all","temporary_rent",12.2,540,"percentage","shelter_coping","No_disagregation","all"," ",66,"shelter_coping/all","1",4,"Rented temporary accommodation",NA,"No_disagregation","In these times, what did you do?"
"777","all","relatives",10.3,540,"percentage","shelter_coping","No_disagregation","all"," ",56,"shelter_coping/all","1",5,"Lived with relatives or friends",NA,"No_disagregation","In these times, what did you do?"
"778","all","overcrowd",1.1,540,"percentage","shelter_coping","No_disagregation","all"," ",6,"shelter_coping/all","1",9,"Lived in overcrowded/collective shelter",NA,"No_disagregation","In these times, what did you do?"
"779","all","prefer_not",0.1,540,"percentage","shelter_coping","No_disagregation","all"," ",1,"shelter_coping/all","1",10,"Prefer not to answer",NA,"No_disagregation","In these times, what did you do?"
"780","all","dont_know",0.2,5475,"percentage","material_access","No_disagregation","all"," ",11,"material_access/all","1",3,"Do not know",NA,"No_disagregation","Were there any shelter materials you needed to buy in the last three months but were unable to afford or find in markets?"
"781","all","no",26.1,5475,"percentage","material_access","No_disagregation","all"," ",1429,"material_access/all","1",2,"No",NA,"No_disagregation","Were there any shelter materials you needed to buy in the last three months but were unable to afford or find in markets?"
"782","all","yes",73.7,5475,"percentage","material_access","No_disagregation","all"," ",4035,"material_access/all","1",1,"Yes",NA,"No_disagregation","Were there any shelter materials you needed to buy in the last three months but were unable to afford or find in markets?"
"783","all","closed",0.4,4136,"percentage","material_access_why","No_disagregation","all"," ",17,"material_access_why/all","1",6,"Closed market",NA,"No_disagregation","What was the main reason you could not get these materials?"
"784","all","dont_know",0,4136,"percentage","material_access_why","No_disagregation","all"," ",0,"material_access_why/all","1",7,"Do not know",NA,"No_disagregation","What was the main reason you could not get these materials?"
"785","all","expensive",94.7,4136,"percentage","material_access_why","No_disagregation","all"," ",3917,"material_access_why/all","1",1,"Items available but cannot afford",NA,"No_disagregation","What was the main reason you could not get these materials?"
"786","all","physical_issue",1,4136,"percentage","material_access_why","No_disagregation","all"," ",41,"material_access_why/all","1",5,"Physical constraints preventing access to markets (e.g. damaged/blocked roads)",NA,"No_disagregation","What was the main reason you could not get these materials?"
"787","all","security_issue",1.4,4136,"percentage","material_access_why","No_disagregation","all"," ",58,"material_access_why/all","1",2,"Security constraints preventing access to markets (insecurity on the road or in the market)",NA,"No_disagregation","What was the main reason you could not get these materials?"
"788","all","transport",1.4,4136,"percentage","material_access_why","No_disagregation","all"," ",58,"material_access_why/all","1",3,"Lack of transport to the market",NA,"No_disagregation","What was the main reason you could not get these materials?"
"789","all","unavailable",1.2,4136,"percentage","material_access_why","No_disagregation","all"," ",50,"material_access_why/all","1",4,"Items not available in the market",NA,"No_disagregation","What was the main reason you could not get these materials?"
"790","all","no",16.2,5475,"percentage","nfi_access","No_disagregation","all"," ",887,"nfi_access/all","1",2,"No",NA,"No_disagregation","Were there any household items you needed to buy in the last three months but were unable to afford or find in markets?"
"791","all","yes",83.8,5475,"percentage","nfi_access","No_disagregation","all"," ",4588,"nfi_access/all","1",1,"Yes",NA,"No_disagregation","Were there any household items you needed to buy in the last three months but were unable to afford or find in markets?"
"792","all","closed",0.6,4563,"percentage","nfi_access_why","No_disagregation","all"," ",27,"nfi_access_why/all","1",6,"Closed market",NA,"No_disagregation","What was the main reason you could not get these materials?"
"793","all","dont_know",0,4563,"percentage","nfi_access_why","No_disagregation","all"," ",0,"nfi_access_why/all","1",7,"Do not know",NA,"No_disagregation","What was the main reason you could not get these materials?"
"794","all","expensive",94.5,4563,"percentage","nfi_access_why","No_disagregation","all"," ",4312,"nfi_access_why/all","1",1,"Items available but cannot afford",NA,"No_disagregation","What was the main reason you could not get these materials?"
"795","all","physical_issue",0.9,4563,"percentage","nfi_access_why","No_disagregation","all"," ",41,"nfi_access_why/all","1",5,"Physical constraints preventing access to markets (e.g. damaged/blocked roads)",NA,"No_disagregation","What was the main reason you could not get these materials?"
"796","all","security_issue",1.3,4563,"percentage","nfi_access_why","No_disagregation","all"," ",59,"nfi_access_why/all","1",3,"Security constraints preventing access to markets (insecurity on the road or in the market)",NA,"No_disagregation","What was the main reason you could not get these materials?"
"797","all","transport",1.1,4563,"percentage","nfi_access_why","No_disagregation","all"," ",50,"nfi_access_why/all","1",4,"Lack of transport to the market",NA,"No_disagregation","What was the main reason you could not get these materials?"
"798","all","unavailable",1.7,4563,"percentage","nfi_access_why","No_disagregation","all"," ",78,"nfi_access_why/all","1",2,"Items not available in the market",NA,"No_disagregation","What was the main reason you could not get these materials?"
"799","all","bushes",42.6,5475,"percentage","fuel_source","No_disagregation","all"," ",2332,"fuel_source/all","1",1,"Wood, bushes",NA,"No_disagregation","What is the main source of energy your household uses for heating?"
"800","all","charcoal",5.8,5475,"percentage","fuel_source","No_disagregation","all"," ",318,"fuel_source/all","1",5,"Charcoal",NA,"No_disagregation","What is the main source of energy your household uses for heating?"
"801","all","coal",1.8,5475,"percentage","fuel_source","No_disagregation","all"," ",99,"fuel_source/all","1",7,"Coal",NA,"No_disagregation","What is the main source of energy your household uses for heating?"
"802","all","dung",18.6,5475,"percentage","fuel_source","No_disagregation","all"," ",1018,"fuel_source/all","1",3,"Animal dung",NA,"No_disagregation","What is the main source of energy your household uses for heating?"
"803","all","electricity",6.5,5475,"percentage","fuel_source","No_disagregation","all"," ",356,"fuel_source/all","1",4,"Electricity",NA,"No_disagregation","What is the main source of energy your household uses for heating?"
"804","all","lpg",4.1,5475,"percentage","fuel_source","No_disagregation","all"," ",224,"fuel_source/all","1",6,"LPG (liquid petroleum gas)",NA,"No_disagregation","What is the main source of energy your household uses for heating?"
"805","all","other",0.1,5475,"percentage","fuel_source","No_disagregation","all"," ",5,"fuel_source/all","1",8,"Other",NA,"No_disagregation","What is the main source of energy your household uses for heating?"
"806","all","waste",20.5,5475,"percentage","fuel_source","No_disagregation","all"," ",1122,"fuel_source/all","1",2,"Waste (paper, plastic, carton board, etc.)",NA,"No_disagregation","What is the main source of energy your household uses for heating?"
"807","all","no",99.2,5475,"percentage","shelter_construct","No_disagregation","all"," ",5431,"shelter_construct/all","1",1,"No",NA,"No_disagregation","Has a shelter been built as aid for your family in the last year?"
"808","all","yes",0.8,5475,"percentage","shelter_construct","No_disagregation","all"," ",44,"shelter_construct/all","1",2,"Yes",NA,"No_disagregation","Has a shelter been built as aid for your family in the last year?"
"809","all","employment",12.4,5475,"percentage","priority_need","No_disagregation","all"," ",679,"priority_need/all","1",9,"Employment / skills training",NA,"No_disagregation","What are your household's current priority needs ? List up to 3."
"810","all","livelihood",14,5475,"percentage","priority_need","No_disagregation","all"," ",767,"priority_need/all","1",8,"Agricultural / livestock support",NA,"No_disagregation","What are your household's current priority needs ? List up to 3."
"811","all","food",71.6,5475,"percentage","priority_need","No_disagregation","all"," ",3920,"priority_need/all","1",1,"Food",NA,"No_disagregation","What are your household's current priority needs ? List up to 3."
"812","all","health",15.7,5475,"percentage","priority_need","No_disagregation","all"," ",860,"priority_need/all","1",6,"Health care",NA,"No_disagregation","What are your household's current priority needs ? List up to 3."
"813","all","wash",14.4,5475,"percentage","priority_need","No_disagregation","all"," ",788,"priority_need/all","1",7,"Water / sanitation",NA,"No_disagregation","What are your household's current priority needs ? List up to 3."
"814","all","shelter",45.3,5475,"percentage","priority_need","No_disagregation","all"," ",2480,"priority_need/all","1",3,"Shelter",NA,"No_disagregation","What are your household's current priority needs ? List up to 3."
"815","all","nfi",33.5,5475,"percentage","priority_need","No_disagregation","all"," ",1834,"priority_need/all","1",4,"NFI",NA,"No_disagregation","What are your household's current priority needs ? List up to 3."
"816","all","winter",56.4,5475,"percentage","priority_need","No_disagregation","all"," ",3088,"priority_need/all","1",2,"Winterisation",NA,"No_disagregation","What are your household's current priority needs ? List up to 3."
"817","all","legal",0.9,5475,"percentage","priority_need","No_disagregation","all"," ",49,"priority_need/all","1",12,"Legal advice",NA,"No_disagregation","What are your household's current priority needs ? List up to 3."
"818","all","debt_repay",22.1,5475,"percentage","priority_need","No_disagregation","all"," ",1210,"priority_need/all","1",5,"Debt repayment",NA,"No_disagregation","What are your household's current priority needs ? List up to 3."
"819","all","security",3.9,5475,"percentage","priority_need","No_disagregation","all"," ",214,"priority_need/all","1",10,"Security",NA,"No_disagregation","What are your household's current priority needs ? List up to 3."
"820","all","education",3.6,5475,"percentage","priority_need","No_disagregation","all"," ",197,"priority_need/all","1",11,"Education",NA,"No_disagregation","What are your household's current priority needs ? List up to 3."
"821","all","no_need",0.1,5475,"percentage","priority_need","No_disagregation","all"," ",5,"priority_need/all","1",13,"No needs",NA,"No_disagregation","What are your household's current priority needs ? List up to 3."
"822","all","no",83.6,5475,"percentage","winter_cope","No_disagregation","all"," ",4577,"winter_cope/all","1",1,"No",NA,"No_disagregation","Are you taking any steps to prepare for the coming winter?"
"823","all","yes",16.4,5475,"percentage","winter_cope","No_disagregation","all"," ",898,"winter_cope/all","1",2,"Yes",NA,"No_disagregation","Are you taking any steps to prepare for the coming winter?"
"824","all","borrow",53,876,"percentage","winter_cope_how","No_disagregation","all"," ",464,"winter_cope_how/all","1",2,"Borrow from friends / relatives",NA,"No_disagregation","What are those steps?"
"825","all","stockpile_wood",70,876,"percentage","winter_cope_how","No_disagregation","all"," ",613,"winter_cope_how/all","1",1,"Stock pile firewood",NA,"No_disagregation","What are those steps?"
"826","all","reduce_meals",28.4,876,"percentage","winter_cope_how","No_disagregation","all"," ",249,"winter_cope_how/all","1",3,"Reduce number or size of meals",NA,"No_disagregation","What are those steps?"
"827","all","move",5.8,876,"percentage","winter_cope_how","No_disagregation","all"," ",51,"winter_cope_how/all","1",4,"Movement / change location",NA,"No_disagregation","What are those steps?"
"828","all","other",0.4,876,"percentage","winter_cope_how","No_disagregation","all"," ",4,"winter_cope_how/all","1",5,"Other",NA,"No_disagregation","What are those steps?"
"829","all","blanket",7.1,5475,"percentage","priority_first","No_disagregation","all"," ",389,"priority_first/all","1",3,"Blankets and quilts",NA,"No_disagregation","Specifically regarding shelter and household items, what is your household's first priority need during the winter period?"
"830","all","clothing",5.4,5475,"percentage","priority_first","No_disagregation","all"," ",296,"priority_first/all","1",4,"Clothing",NA,"No_disagregation","Specifically regarding shelter and household items, what is your household's first priority need during the winter period?"
