"","rowname","variable","value","valid_n","aggregation_type","xi","yi","group","disa","count","key","code","rank","variable_label","rowname_label","yi_lab","xi_lab"
"14036","kandahar_idps_female","nfi",52.9,87,"percentage","priority_need","strata_hoh_gender","kandahar_idps_female"," ",46,"priority_need/kandahar_idps_female","17",3,"NFI",NA,"strata_hoh_gender","What are your household's current priority needs ? List up to 3."
"14037","kandahar_idps_female","legal",1.1,87,"percentage","priority_need","strata_hoh_gender","kandahar_idps_female"," ",1,"priority_need/kandahar_idps_female","17",12,"Legal advice",NA,"strata_hoh_gender","What are your household's current priority needs ? List up to 3."
"14038","kandahar_idps_female","security",4.6,87,"percentage","priority_need","strata_hoh_gender","kandahar_idps_female"," ",4,"priority_need/kandahar_idps_female","17",10,"Security",NA,"strata_hoh_gender","What are your household's current priority needs ? List up to 3."
"14039","kandahar_idps_female","no_need",0,87,"percentage","priority_need","strata_hoh_gender","kandahar_idps_female"," ",0,"priority_need/kandahar_idps_female","17",13,"No needs",NA,"strata_hoh_gender","What are your household's current priority needs ? List up to 3."
"14040","kandahar_idps_female","livelihood",11.5,87,"percentage","priority_need","strata_hoh_gender","kandahar_idps_female"," ",10,"priority_need/kandahar_idps_female","17",8,"Agricultural / livestock support",NA,"strata_hoh_gender","What are your household's current priority needs ? List up to 3."
"14041","kandahar_idps_female","health",18.4,87,"percentage","priority_need","strata_hoh_gender","kandahar_idps_female"," ",16,"priority_need/kandahar_idps_female","17",6,"Health care",NA,"strata_hoh_gender","What are your household's current priority needs ? List up to 3."
"14042","kandahar_idps_female","shelter",60.9,87,"percentage","priority_need","strata_hoh_gender","kandahar_idps_female"," ",53,"priority_need/kandahar_idps_female","17",2,"Shelter",NA,"strata_hoh_gender","What are your household's current priority needs ? List up to 3."
"14043","kandahar_idps_male","shelter",52.8,466,"percentage","priority_need","strata_hoh_gender","kandahar_idps_male"," ",246,"priority_need/kandahar_idps_male","18",2,"Shelter",NA,"strata_hoh_gender","What are your household's current priority needs ? List up to 3."
"14044","kandahar_idps_male","winter",35.6,466,"percentage","priority_need","strata_hoh_gender","kandahar_idps_male"," ",166,"priority_need/kandahar_idps_male","18",4,"Winterisation",NA,"strata_hoh_gender","What are your household's current priority needs ? List up to 3."
"14045","kandahar_idps_male","debt_repay",18.7,466,"percentage","priority_need","strata_hoh_gender","kandahar_idps_male"," ",87,"priority_need/kandahar_idps_male","18",6,"Debt repayment",NA,"strata_hoh_gender","What are your household's current priority needs ? List up to 3."
"14046","kandahar_idps_male","education",8.6,466,"percentage","priority_need","strata_hoh_gender","kandahar_idps_male"," ",40,"priority_need/kandahar_idps_male","18",10,"Education",NA,"strata_hoh_gender","What are your household's current priority needs ? List up to 3."
"14047","kandahar_idps_male","employment",14.8,466,"percentage","priority_need","strata_hoh_gender","kandahar_idps_male"," ",69,"priority_need/kandahar_idps_male","18",7,"Employment / skills training",NA,"strata_hoh_gender","What are your household's current priority needs ? List up to 3."
"14048","kandahar_idps_male","food",59.4,466,"percentage","priority_need","strata_hoh_gender","kandahar_idps_male"," ",277,"priority_need/kandahar_idps_male","18",1,"Food",NA,"strata_hoh_gender","What are your household's current priority needs ? List up to 3."
"14049","kandahar_idps_male","wash",12.2,466,"percentage","priority_need","strata_hoh_gender","kandahar_idps_male"," ",57,"priority_need/kandahar_idps_male","18",9,"Water / sanitation",NA,"strata_hoh_gender","What are your household's current priority needs ? List up to 3."
"14050","kandahar_idps_male","nfi",45.7,466,"percentage","priority_need","strata_hoh_gender","kandahar_idps_male"," ",213,"priority_need/kandahar_idps_male","18",3,"NFI",NA,"strata_hoh_gender","What are your household's current priority needs ? List up to 3."
"14051","kandahar_idps_male","legal",0.6,466,"percentage","priority_need","strata_hoh_gender","kandahar_idps_male"," ",3,"priority_need/kandahar_idps_male","18",12,"Legal advice",NA,"strata_hoh_gender","What are your household's current priority needs ? List up to 3."
"14052","kandahar_idps_male","security",2.8,466,"percentage","priority_need","strata_hoh_gender","kandahar_idps_male"," ",13,"priority_need/kandahar_idps_male","18",11,"Security",NA,"strata_hoh_gender","What are your household's current priority needs ? List up to 3."
"14053","kandahar_idps_male","no_need",0,466,"percentage","priority_need","strata_hoh_gender","kandahar_idps_male"," ",0,"priority_need/kandahar_idps_male","18",13,"No needs",NA,"strata_hoh_gender","What are your household's current priority needs ? List up to 3."
"14054","kandahar_idps_male","livelihood",13.9,466,"percentage","priority_need","strata_hoh_gender","kandahar_idps_male"," ",65,"priority_need/kandahar_idps_male","18",8,"Agricultural / livestock support",NA,"strata_hoh_gender","What are your household's current priority needs ? List up to 3."
"14055","kandahar_idps_male","health",25.3,466,"percentage","priority_need","strata_hoh_gender","kandahar_idps_male"," ",118,"priority_need/kandahar_idps_male","18",5,"Health care",NA,"strata_hoh_gender","What are your household's current priority needs ? List up to 3."
"14056","kandahar_natural_disaster_affected_female","health",24.6,61,"percentage","priority_need","strata_hoh_gender","kandahar_natural_disaster_affected_female"," ",15,"priority_need/kandahar_natural_disaster_affected_female","19",5,"Health care",NA,"strata_hoh_gender","What are your household's current priority needs ? List up to 3."
"14057","kandahar_natural_disaster_affected_female","shelter",55.7,61,"percentage","priority_need","strata_hoh_gender","kandahar_natural_disaster_affected_female"," ",34,"priority_need/kandahar_natural_disaster_affected_female","19",2,"Shelter",NA,"strata_hoh_gender","What are your household's current priority needs ? List up to 3."
"14058","kandahar_natural_disaster_affected_female","winter",21.3,61,"percentage","priority_need","strata_hoh_gender","kandahar_natural_disaster_affected_female"," ",13,"priority_need/kandahar_natural_disaster_affected_female","19",6,"Winterisation",NA,"strata_hoh_gender","What are your household's current priority needs ? List up to 3."
"14059","kandahar_natural_disaster_affected_female","debt_repay",31.1,61,"percentage","priority_need","strata_hoh_gender","kandahar_natural_disaster_affected_female"," ",19,"priority_need/kandahar_natural_disaster_affected_female","19",4,"Debt repayment",NA,"strata_hoh_gender","What are your household's current priority needs ? List up to 3."
"14060","kandahar_natural_disaster_affected_female","education",4.9,61,"percentage","priority_need","strata_hoh_gender","kandahar_natural_disaster_affected_female"," ",3,"priority_need/kandahar_natural_disaster_affected_female","19",10,"Education",NA,"strata_hoh_gender","What are your household's current priority needs ? List up to 3."
"14061","kandahar_natural_disaster_affected_female","employment",19.7,61,"percentage","priority_need","strata_hoh_gender","kandahar_natural_disaster_affected_female"," ",12,"priority_need/kandahar_natural_disaster_affected_female","19",7,"Employment / skills training",NA,"strata_hoh_gender","What are your household's current priority needs ? List up to 3."
"14062","kandahar_natural_disaster_affected_female","food",59,61,"percentage","priority_need","strata_hoh_gender","kandahar_natural_disaster_affected_female"," ",36,"priority_need/kandahar_natural_disaster_affected_female","19",1,"Food",NA,"strata_hoh_gender","What are your household's current priority needs ? List up to 3."
"14063","kandahar_natural_disaster_affected_female","wash",11.5,61,"percentage","priority_need","strata_hoh_gender","kandahar_natural_disaster_affected_female"," ",7,"priority_need/kandahar_natural_disaster_affected_female","19",9,"Water / sanitation",NA,"strata_hoh_gender","What are your household's current priority needs ? List up to 3."
"14064","kandahar_natural_disaster_affected_female","nfi",52.5,61,"percentage","priority_need","strata_hoh_gender","kandahar_natural_disaster_affected_female"," ",32,"priority_need/kandahar_natural_disaster_affected_female","19",3,"NFI",NA,"strata_hoh_gender","What are your household's current priority needs ? List up to 3."
"14065","kandahar_natural_disaster_affected_female","legal",0,61,"percentage","priority_need","strata_hoh_gender","kandahar_natural_disaster_affected_female"," ",0,"priority_need/kandahar_natural_disaster_affected_female","19",12,"Legal advice",NA,"strata_hoh_gender","What are your household's current priority needs ? List up to 3."
"14066","kandahar_natural_disaster_affected_female","security",1.6,61,"percentage","priority_need","strata_hoh_gender","kandahar_natural_disaster_affected_female"," ",1,"priority_need/kandahar_natural_disaster_affected_female","19",11,"Security",NA,"strata_hoh_gender","What are your household's current priority needs ? List up to 3."
"14067","kandahar_natural_disaster_affected_female","no_need",0,61,"percentage","priority_need","strata_hoh_gender","kandahar_natural_disaster_affected_female"," ",0,"priority_need/kandahar_natural_disaster_affected_female","19",13,"No needs",NA,"strata_hoh_gender","What are your household's current priority needs ? List up to 3."
"14068","kandahar_natural_disaster_affected_female","livelihood",13.1,61,"percentage","priority_need","strata_hoh_gender","kandahar_natural_disaster_affected_female"," ",8,"priority_need/kandahar_natural_disaster_affected_female","19",8,"Agricultural / livestock support",NA,"strata_hoh_gender","What are your household's current priority needs ? List up to 3."
"14069","kandahar_natural_disaster_affected_male","livelihood",13.4,432,"percentage","priority_need","strata_hoh_gender","kandahar_natural_disaster_affected_male"," ",58,"priority_need/kandahar_natural_disaster_affected_male","20",9,"Agricultural / livestock support",NA,"strata_hoh_gender","What are your household's current priority needs ? List up to 3."
"14070","kandahar_natural_disaster_affected_male","health",27.8,432,"percentage","priority_need","strata_hoh_gender","kandahar_natural_disaster_affected_male"," ",120,"priority_need/kandahar_natural_disaster_affected_male","20",5,"Health care",NA,"strata_hoh_gender","What are your household's current priority needs ? List up to 3."
"14071","kandahar_natural_disaster_affected_male","shelter",48.1,432,"percentage","priority_need","strata_hoh_gender","kandahar_natural_disaster_affected_male"," ",208,"priority_need/kandahar_natural_disaster_affected_male","20",2,"Shelter",NA,"strata_hoh_gender","What are your household's current priority needs ? List up to 3."
"14072","kandahar_natural_disaster_affected_male","winter",32.2,432,"percentage","priority_need","strata_hoh_gender","kandahar_natural_disaster_affected_male"," ",139,"priority_need/kandahar_natural_disaster_affected_male","20",4,"Winterisation",NA,"strata_hoh_gender","What are your household's current priority needs ? List up to 3."
"14073","kandahar_natural_disaster_affected_male","debt_repay",18.5,432,"percentage","priority_need","strata_hoh_gender","kandahar_natural_disaster_affected_male"," ",80,"priority_need/kandahar_natural_disaster_affected_male","20",7,"Debt repayment",NA,"strata_hoh_gender","What are your household's current priority needs ? List up to 3."
"14074","kandahar_natural_disaster_affected_male","education",10.6,432,"percentage","priority_need","strata_hoh_gender","kandahar_natural_disaster_affected_male"," ",46,"priority_need/kandahar_natural_disaster_affected_male","20",10,"Education",NA,"strata_hoh_gender","What are your household's current priority needs ? List up to 3."
"14075","kandahar_natural_disaster_affected_male","employment",13.7,432,"percentage","priority_need","strata_hoh_gender","kandahar_natural_disaster_affected_male"," ",59,"priority_need/kandahar_natural_disaster_affected_male","20",8,"Employment / skills training",NA,"strata_hoh_gender","What are your household's current priority needs ? List up to 3."
"14076","kandahar_natural_disaster_affected_male","food",57.6,432,"percentage","priority_need","strata_hoh_gender","kandahar_natural_disaster_affected_male"," ",249,"priority_need/kandahar_natural_disaster_affected_male","20",1,"Food",NA,"strata_hoh_gender","What are your household's current priority needs ? List up to 3."
"14077","kandahar_natural_disaster_affected_male","wash",21.1,432,"percentage","priority_need","strata_hoh_gender","kandahar_natural_disaster_affected_male"," ",91,"priority_need/kandahar_natural_disaster_affected_male","20",6,"Water / sanitation",NA,"strata_hoh_gender","What are your household's current priority needs ? List up to 3."
"14078","kandahar_natural_disaster_affected_male","nfi",43.5,432,"percentage","priority_need","strata_hoh_gender","kandahar_natural_disaster_affected_male"," ",188,"priority_need/kandahar_natural_disaster_affected_male","20",3,"NFI",NA,"strata_hoh_gender","What are your household's current priority needs ? List up to 3."
"14079","kandahar_natural_disaster_affected_male","legal",0.2,432,"percentage","priority_need","strata_hoh_gender","kandahar_natural_disaster_affected_male"," ",1,"priority_need/kandahar_natural_disaster_affected_male","20",12,"Legal advice",NA,"strata_hoh_gender","What are your household's current priority needs ? List up to 3."
"14080","kandahar_natural_disaster_affected_male","security",3,432,"percentage","priority_need","strata_hoh_gender","kandahar_natural_disaster_affected_male"," ",13,"priority_need/kandahar_natural_disaster_affected_male","20",11,"Security",NA,"strata_hoh_gender","What are your household's current priority needs ? List up to 3."
"14081","kandahar_natural_disaster_affected_male","no_need",0,432,"percentage","priority_need","strata_hoh_gender","kandahar_natural_disaster_affected_male"," ",0,"priority_need/kandahar_natural_disaster_affected_male","20",13,"No needs",NA,"strata_hoh_gender","What are your household's current priority needs ? List up to 3."
"14082","badakhshan_host_female","no",95.2,63,"percentage","winter_cope","strata_hoh_gender","badakhshan_host_female"," ",60,"winter_cope/badakhshan_host_female","1",1,"No",NA,"strata_hoh_gender","Are you taking any steps to prepare for the coming winter?"
"14083","badakhshan_host_female","yes",4.8,63,"percentage","winter_cope","strata_hoh_gender","badakhshan_host_female"," ",3,"winter_cope/badakhshan_host_female","1",2,"Yes",NA,"strata_hoh_gender","Are you taking any steps to prepare for the coming winter?"
"14084","badakhshan_host_male","no",85.2,447,"percentage","winter_cope","strata_hoh_gender","badakhshan_host_male"," ",381,"winter_cope/badakhshan_host_male","2",1,"No",NA,"strata_hoh_gender","Are you taking any steps to prepare for the coming winter?"
"14085","badakhshan_host_male","yes",14.8,447,"percentage","winter_cope","strata_hoh_gender","badakhshan_host_male"," ",66,"winter_cope/badakhshan_host_male","2",2,"Yes",NA,"strata_hoh_gender","Are you taking any steps to prepare for the coming winter?"
"14086","badakhshan_idps_female","no",97.4,77,"percentage","winter_cope","strata_hoh_gender","badakhshan_idps_female"," ",75,"winter_cope/badakhshan_idps_female","3",1,"No",NA,"strata_hoh_gender","Are you taking any steps to prepare for the coming winter?"
"14087","badakhshan_idps_female","yes",2.6,77,"percentage","winter_cope","strata_hoh_gender","badakhshan_idps_female"," ",2,"winter_cope/badakhshan_idps_female","3",2,"Yes",NA,"strata_hoh_gender","Are you taking any steps to prepare for the coming winter?"
"14088","badakhshan_idps_male","no",94.4,499,"percentage","winter_cope","strata_hoh_gender","badakhshan_idps_male"," ",471,"winter_cope/badakhshan_idps_male","4",1,"No",NA,"strata_hoh_gender","Are you taking any steps to prepare for the coming winter?"
"14089","badakhshan_idps_male","yes",5.6,499,"percentage","winter_cope","strata_hoh_gender","badakhshan_idps_male"," ",28,"winter_cope/badakhshan_idps_male","4",2,"Yes",NA,"strata_hoh_gender","Are you taking any steps to prepare for the coming winter?"
"14090","herat_host_female","no",90.9,22,"percentage","winter_cope","strata_hoh_gender","herat_host_female"," ",20,"winter_cope/herat_host_female","5",1,"No",NA,"strata_hoh_gender","Are you taking any steps to prepare for the coming winter?"
"14091","herat_host_female","yes",9.1,22,"percentage","winter_cope","strata_hoh_gender","herat_host_female"," ",2,"winter_cope/herat_host_female","5",2,"Yes",NA,"strata_hoh_gender","Are you taking any steps to prepare for the coming winter?"
"14092","herat_host_male","no",87.3,552,"percentage","winter_cope","strata_hoh_gender","herat_host_male"," ",482,"winter_cope/herat_host_male","6",1,"No",NA,"strata_hoh_gender","Are you taking any steps to prepare for the coming winter?"
"14093","herat_host_male","yes",12.7,552,"percentage","winter_cope","strata_hoh_gender","herat_host_male"," ",70,"winter_cope/herat_host_male","6",2,"Yes",NA,"strata_hoh_gender","Are you taking any steps to prepare for the coming winter?"
"14094","herat_idps_female","no",100,18,"percentage","winter_cope","strata_hoh_gender","herat_idps_female"," ",18,"winter_cope/herat_idps_female","7",1,"No",NA,"strata_hoh_gender","Are you taking any steps to prepare for the coming winter?"
"14095","herat_idps_female","yes",0,18,"percentage","winter_cope","strata_hoh_gender","herat_idps_female"," ",0,"winter_cope/herat_idps_female","7",2,"Yes",NA,"strata_hoh_gender","Are you taking any steps to prepare for the coming winter?"
"14096","herat_idps_male","no",83.3,603,"percentage","winter_cope","strata_hoh_gender","herat_idps_male"," ",502,"winter_cope/herat_idps_male","8",1,"No",NA,"strata_hoh_gender","Are you taking any steps to prepare for the coming winter?"
"14097","herat_idps_male","yes",16.7,603,"percentage","winter_cope","strata_hoh_gender","herat_idps_male"," ",101,"winter_cope/herat_idps_male","8",2,"Yes",NA,"strata_hoh_gender","Are you taking any steps to prepare for the coming winter?"
"14098","herat_natural_disaster_affected_female","no",98.6,69,"percentage","winter_cope","strata_hoh_gender","herat_natural_disaster_affected_female"," ",68,"winter_cope/herat_natural_disaster_affected_female","9",1,"No",NA,"strata_hoh_gender","Are you taking any steps to prepare for the coming winter?"
"14099","herat_natural_disaster_affected_female","yes",1.4,69,"percentage","winter_cope","strata_hoh_gender","herat_natural_disaster_affected_female"," ",1,"winter_cope/herat_natural_disaster_affected_female","9",2,"Yes",NA,"strata_hoh_gender","Are you taking any steps to prepare for the coming winter?"
"14100","herat_natural_disaster_affected_male","no",97.3,411,"percentage","winter_cope","strata_hoh_gender","herat_natural_disaster_affected_male"," ",400,"winter_cope/herat_natural_disaster_affected_male","10",1,"No",NA,"strata_hoh_gender","Are you taking any steps to prepare for the coming winter?"
"14101","herat_natural_disaster_affected_male","yes",2.7,411,"percentage","winter_cope","strata_hoh_gender","herat_natural_disaster_affected_male"," ",11,"winter_cope/herat_natural_disaster_affected_male","10",2,"Yes",NA,"strata_hoh_gender","Are you taking any steps to prepare for the coming winter?"
"14102","jawzjan_host_female","no",93.3,45,"percentage","winter_cope","strata_hoh_gender","jawzjan_host_female"," ",42,"winter_cope/jawzjan_host_female","11",1,"No",NA,"strata_hoh_gender","Are you taking any steps to prepare for the coming winter?"
"14103","jawzjan_host_female","yes",6.7,45,"percentage","winter_cope","strata_hoh_gender","jawzjan_host_female"," ",3,"winter_cope/jawzjan_host_female","11",2,"Yes",NA,"strata_hoh_gender","Are you taking any steps to prepare for the coming winter?"
"14104","jawzjan_host_male","no",71.8,475,"percentage","winter_cope","strata_hoh_gender","jawzjan_host_male"," ",341,"winter_cope/jawzjan_host_male","12",1,"No",NA,"strata_hoh_gender","Are you taking any steps to prepare for the coming winter?"
"14105","jawzjan_host_male","yes",28.2,475,"percentage","winter_cope","strata_hoh_gender","jawzjan_host_male"," ",134,"winter_cope/jawzjan_host_male","12",2,"Yes",NA,"strata_hoh_gender","Are you taking any steps to prepare for the coming winter?"
"14106","jawzjan_idps_female","no",97.3,73,"percentage","winter_cope","strata_hoh_gender","jawzjan_idps_female"," ",71,"winter_cope/jawzjan_idps_female","13",1,"No",NA,"strata_hoh_gender","Are you taking any steps to prepare for the coming winter?"
"14107","jawzjan_idps_female","yes",2.7,73,"percentage","winter_cope","strata_hoh_gender","jawzjan_idps_female"," ",2,"winter_cope/jawzjan_idps_female","13",2,"Yes",NA,"strata_hoh_gender","Are you taking any steps to prepare for the coming winter?"
"14108","jawzjan_idps_male","no",92.6,517,"percentage","winter_cope","strata_hoh_gender","jawzjan_idps_male"," ",479,"winter_cope/jawzjan_idps_male","14",1,"No",NA,"strata_hoh_gender","Are you taking any steps to prepare for the coming winter?"
"14109","jawzjan_idps_male","yes",7.4,517,"percentage","winter_cope","strata_hoh_gender","jawzjan_idps_male"," ",38,"winter_cope/jawzjan_idps_male","14",2,"Yes",NA,"strata_hoh_gender","Are you taking any steps to prepare for the coming winter?"
"14110","kandahar_host_female","no",86.2,116,"percentage","winter_cope","strata_hoh_gender","kandahar_host_female"," ",100,"winter_cope/kandahar_host_female","15",1,"No",NA,"strata_hoh_gender","Are you taking any steps to prepare for the coming winter?"
"14111","kandahar_host_female","yes",13.8,116,"percentage","winter_cope","strata_hoh_gender","kandahar_host_female"," ",16,"winter_cope/kandahar_host_female","15",2,"Yes",NA,"strata_hoh_gender","Are you taking any steps to prepare for the coming winter?"
"14112","kandahar_host_male","no",67.2,442,"percentage","winter_cope","strata_hoh_gender","kandahar_host_male"," ",297,"winter_cope/kandahar_host_male","16",1,"No",NA,"strata_hoh_gender","Are you taking any steps to prepare for the coming winter?"
"14113","kandahar_host_male","yes",32.8,442,"percentage","winter_cope","strata_hoh_gender","kandahar_host_male"," ",145,"winter_cope/kandahar_host_male","16",2,"Yes",NA,"strata_hoh_gender","Are you taking any steps to prepare for the coming winter?"
"14114","kandahar_idps_female","no",90.8,87,"percentage","winter_cope","strata_hoh_gender","kandahar_idps_female"," ",79,"winter_cope/kandahar_idps_female","17",1,"No",NA,"strata_hoh_gender","Are you taking any steps to prepare for the coming winter?"
"14115","kandahar_idps_female","yes",9.2,87,"percentage","winter_cope","strata_hoh_gender","kandahar_idps_female"," ",8,"winter_cope/kandahar_idps_female","17",2,"Yes",NA,"strata_hoh_gender","Are you taking any steps to prepare for the coming winter?"
"14116","kandahar_idps_male","no",74.9,466,"percentage","winter_cope","strata_hoh_gender","kandahar_idps_male"," ",349,"winter_cope/kandahar_idps_male","18",1,"No",NA,"strata_hoh_gender","Are you taking any steps to prepare for the coming winter?"
"14117","kandahar_idps_male","yes",25.1,466,"percentage","winter_cope","strata_hoh_gender","kandahar_idps_male"," ",117,"winter_cope/kandahar_idps_male","18",2,"Yes",NA,"strata_hoh_gender","Are you taking any steps to prepare for the coming winter?"
"14118","kandahar_natural_disaster_affected_female","no",75.4,61,"percentage","winter_cope","strata_hoh_gender","kandahar_natural_disaster_affected_female"," ",46,"winter_cope/kandahar_natural_disaster_affected_female","19",1,"No",NA,"strata_hoh_gender","Are you taking any steps to prepare for the coming winter?"
"14119","kandahar_natural_disaster_affected_female","yes",24.6,61,"percentage","winter_cope","strata_hoh_gender","kandahar_natural_disaster_affected_female"," ",15,"winter_cope/kandahar_natural_disaster_affected_female","19",2,"Yes",NA,"strata_hoh_gender","Are you taking any steps to prepare for the coming winter?"
"14120","kandahar_natural_disaster_affected_male","no",73.6,432,"percentage","winter_cope","strata_hoh_gender","kandahar_natural_disaster_affected_male"," ",318,"winter_cope/kandahar_natural_disaster_affected_male","20",1,"No",NA,"strata_hoh_gender","Are you taking any steps to prepare for the coming winter?"
"14121","kandahar_natural_disaster_affected_male","yes",26.4,432,"percentage","winter_cope","strata_hoh_gender","kandahar_natural_disaster_affected_male"," ",114,"winter_cope/kandahar_natural_disaster_affected_male","20",2,"Yes",NA,"strata_hoh_gender","Are you taking any steps to prepare for the coming winter?"
"14122","badakhshan_host_female","borrow",100,3,"percentage","winter_cope_how","strata_hoh_gender","badakhshan_host_female"," ",3,"winter_cope_how/badakhshan_host_female","1",1,"Borrow from friends / relatives",NA,"strata_hoh_gender","What are those steps?"
"14123","badakhshan_host_female","move",0,3,"percentage","winter_cope_how","strata_hoh_gender","badakhshan_host_female"," ",0,"winter_cope_how/badakhshan_host_female","1",4,"Movement / change location",NA,"strata_hoh_gender","What are those steps?"
"14124","badakhshan_host_female","stockpile_wood",66.7,3,"percentage","winter_cope_how","strata_hoh_gender","badakhshan_host_female"," ",2,"winter_cope_how/badakhshan_host_female","1",2,"Stock pile firewood",NA,"strata_hoh_gender","What are those steps?"
"14125","badakhshan_host_female","other",0,3,"percentage","winter_cope_how","strata_hoh_gender","badakhshan_host_female"," ",0,"winter_cope_how/badakhshan_host_female","1",5,"Other",NA,"strata_hoh_gender","What are those steps?"
"14126","badakhshan_host_female","reduce_meals",33.3,3,"percentage","winter_cope_how","strata_hoh_gender","badakhshan_host_female"," ",1,"winter_cope_how/badakhshan_host_female","1",3,"Reduce number or size of meals",NA,"strata_hoh_gender","What are those steps?"
"14127","badakhshan_host_male","borrow",48.5,66,"percentage","winter_cope_how","strata_hoh_gender","badakhshan_host_male"," ",32,"winter_cope_how/badakhshan_host_male","2",2,"Borrow from friends / relatives",NA,"strata_hoh_gender","What are those steps?"
"14128","badakhshan_host_male","stockpile_wood",74.2,66,"percentage","winter_cope_how","strata_hoh_gender","badakhshan_host_male"," ",49,"winter_cope_how/badakhshan_host_male","2",1,"Stock pile firewood",NA,"strata_hoh_gender","What are those steps?"
"14129","badakhshan_host_male","reduce_meals",30.3,66,"percentage","winter_cope_how","strata_hoh_gender","badakhshan_host_male"," ",20,"winter_cope_how/badakhshan_host_male","2",3,"Reduce number or size of meals",NA,"strata_hoh_gender","What are those steps?"
"14130","badakhshan_host_male","move",0,66,"percentage","winter_cope_how","strata_hoh_gender","badakhshan_host_male"," ",0,"winter_cope_how/badakhshan_host_male","2",4,"Movement / change location",NA,"strata_hoh_gender","What are those steps?"
"14131","badakhshan_host_male","other",0,66,"percentage","winter_cope_how","strata_hoh_gender","badakhshan_host_male"," ",0,"winter_cope_how/badakhshan_host_male","2",5,"Other",NA,"strata_hoh_gender","What are those steps?"
"14132","badakhshan_idps_female","borrow",50,2,"percentage","winter_cope_how","strata_hoh_gender","badakhshan_idps_female"," ",1,"winter_cope_how/badakhshan_idps_female","3",1,"Borrow from friends / relatives",NA,"strata_hoh_gender","What are those steps?"
"14133","badakhshan_idps_female","stockpile_wood",0,2,"percentage","winter_cope_how","strata_hoh_gender","badakhshan_idps_female"," ",0,"winter_cope_how/badakhshan_idps_female","3",3,"Stock pile firewood",NA,"strata_hoh_gender","What are those steps?"
"14134","badakhshan_idps_female","reduce_meals",0,2,"percentage","winter_cope_how","strata_hoh_gender","badakhshan_idps_female"," ",0,"winter_cope_how/badakhshan_idps_female","3",4,"Reduce number or size of meals",NA,"strata_hoh_gender","What are those steps?"
"14135","badakhshan_idps_female","move",50,2,"percentage","winter_cope_how","strata_hoh_gender","badakhshan_idps_female"," ",1,"winter_cope_how/badakhshan_idps_female","3",2,"Movement / change location",NA,"strata_hoh_gender","What are those steps?"
"14136","badakhshan_idps_female","other",0,2,"percentage","winter_cope_how","strata_hoh_gender","badakhshan_idps_female"," ",0,"winter_cope_how/badakhshan_idps_female","3",5,"Other",NA,"strata_hoh_gender","What are those steps?"
"14137","badakhshan_idps_male","borrow",39.3,28,"percentage","winter_cope_how","strata_hoh_gender","badakhshan_idps_male"," ",11,"winter_cope_how/badakhshan_idps_male","4",2,"Borrow from friends / relatives",NA,"strata_hoh_gender","What are those steps?"
"14138","badakhshan_idps_male","stockpile_wood",60.7,28,"percentage","winter_cope_how","strata_hoh_gender","badakhshan_idps_male"," ",17,"winter_cope_how/badakhshan_idps_male","4",1,"Stock pile firewood",NA,"strata_hoh_gender","What are those steps?"
"14139","badakhshan_idps_male","reduce_meals",39.3,28,"percentage","winter_cope_how","strata_hoh_gender","badakhshan_idps_male"," ",11,"winter_cope_how/badakhshan_idps_male","4",3,"Reduce number or size of meals",NA,"strata_hoh_gender","What are those steps?"
"14140","badakhshan_idps_male","move",3.6,28,"percentage","winter_cope_how","strata_hoh_gender","badakhshan_idps_male"," ",1,"winter_cope_how/badakhshan_idps_male","4",4,"Movement / change location",NA,"strata_hoh_gender","What are those steps?"
"14141","badakhshan_idps_male","other",0,28,"percentage","winter_cope_how","strata_hoh_gender","badakhshan_idps_male"," ",0,"winter_cope_how/badakhshan_idps_male","4",5,"Other",NA,"strata_hoh_gender","What are those steps?"
"14142","herat_host_female","borrow",0,2,"percentage","winter_cope_how","strata_hoh_gender","herat_host_female"," ",0,"winter_cope_how/herat_host_female","5",2,"Borrow from friends / relatives",NA,"strata_hoh_gender","What are those steps?"
"14143","herat_host_female","stockpile_wood",100,2,"percentage","winter_cope_how","strata_hoh_gender","herat_host_female"," ",2,"winter_cope_how/herat_host_female","5",1,"Stock pile firewood",NA,"strata_hoh_gender","What are those steps?"
"14144","herat_host_female","reduce_meals",0,2,"percentage","winter_cope_how","strata_hoh_gender","herat_host_female"," ",0,"winter_cope_how/herat_host_female","5",3,"Reduce number or size of meals",NA,"strata_hoh_gender","What are those steps?"
"14145","herat_host_female","move",0,2,"percentage","winter_cope_how","strata_hoh_gender","herat_host_female"," ",0,"winter_cope_how/herat_host_female","5",4,"Movement / change location",NA,"strata_hoh_gender","What are those steps?"
"14146","herat_host_female","other",0,2,"percentage","winter_cope_how","strata_hoh_gender","herat_host_female"," ",0,"winter_cope_how/herat_host_female","5",5,"Other",NA,"strata_hoh_gender","What are those steps?"
"14147","herat_host_male","reduce_meals",20,70,"percentage","winter_cope_how","strata_hoh_gender","herat_host_male"," ",14,"winter_cope_how/herat_host_male","6",3,"Reduce number or size of meals",NA,"strata_hoh_gender","What are those steps?"
"14148","herat_host_male","borrow",37.1,70,"percentage","winter_cope_how","strata_hoh_gender","herat_host_male"," ",26,"winter_cope_how/herat_host_male","6",2,"Borrow from friends / relatives",NA,"strata_hoh_gender","What are those steps?"
